"","site_name","site_altname","date_ymd","Year","Month","DOY","latitude","longitude","TDN_mg.L","DOC_mg.L","A254","A280","A350","A440","S275to295","S350to400","SR","BA","FI","HIX","HIX_Ohno","Fmax","PeakA_RU","PeakB_RU","PeakC_RU","PeakD_RU","PeakE_RU","PeakM_RU","PeakN_RU","PeakP_RU","PeakT_RU","PeakA_percent","PeakB_percent","PeakC_percent","PeakD_percent","PeakE_percent","PeakM_percent","PeakN_percent","PeakP_percent","PeakT_percent","turb_lab_NTU","turb_field_NTU","chla_ug.L","secchi_depth_m","ext_coeff_m"
"214","Upstream of Causeway Centre","BPL u/s Courseway",2018-03-20,"2018","Mar",79,50.722173,50.722173,0.4078,3.921,9.85704927863104,6.37631380897917,1.37712031171893,0.259884780054734,0.022571065436402,0.0207194287172589,1.08936717051473,0.728051583773225,1.57977928995247,4.99278650031792,0.83313271715137,NA,0.958040921482421,0.203184277922986,0.492690498266924,0.176808423343874,0.0557017462918513,0.555499584393045,0.360930931569425,NA,0.30337750297363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","Opposite WTP Intake","BPL opp WTP",2018-03-20,"2018","Mar",79,50.721563,50.721563,0.4308,5.557,11.2276327863611,7.28848134477916,1.51937236205028,0.312386751563884,0.0240746422697896,0.0194940015681074,1.23497693306726,0.805548772282661,1.61350522874173,4.5766953651709,0.820682333439716,NA,0.959588008884616,0.246530193559599,0.510193702832214,0.193063815521024,0.057115269799297,0.575273852152724,0.401539198283613,NA,0.361679311897346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","Opposite Sun Valley","BPL opp Sun Valley",2018-03-20,"2018","Mar",79,50.71159,50.71159,0.304,4.8,11.3175271435936,7.59337334358813,1.59643523943005,0.265346692505445,0.0228429187673478,0.0214711203571654,1.06389039730405,0.773271912763796,1.55137448517612,4.74056957213985,0.825801257622031,NA,1.0450265254005,0.223823679593954,0.530250826714201,0.19461534641512,0.0624556382019768,0.61407223925271,0.425279660850677,NA,0.355104691837384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","Upstream of Causeway East","BP u/s causeway east",2018-05-23,"2018","May",143,50.58653,50.58653,0.3545,4.089,10.1859113121582,6.89203006316595,1.5537179831063,0.24331096293036,0.0221769756320809,0.0213404072397308,1.03920114470883,0.721719748325207,1.54606707513746,5.05980502970377,0.83497818905093,NA,0.997534927229069,0.157843202255859,0.500048029410666,0.19542417296756,0.0577163455742162,0.561170799597597,0.356383539690617,NA,0.291733742747344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","Opposite Sun Valley","BP opp Sun Valley",2018-05-23,"2018","May",143,50.57318,50.57318,0.423,5.43,13.0863666180875,9.12897080957326,2.29376632752379,0.415221462233922,0.0203365351401355,0.0194007870987141,1.04823247823195,0.727146443105643,1.5747957428871,5.91287479062643,0.855342382107664,NA,1.17641289437271,0.213626988747563,0.621903797661132,0.244368025277377,0.0675076176670371,0.677132951708429,0.410798091108688,NA,0.32777410654526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","Opposite South Lake","BP opp South Lake",2018-05-23,"2018","May",143,50.57263,50.57263,0.3823,4.927,12.9835403334975,9.06720925668412,2.34849199466973,0.491692698739916,0.0201286849399861,0.0180673283540617,1.11409304937224,0.723710259841454,1.54934343172202,3.9984339778416,0.799937339488114,NA,1.19982206785837,0.264503814771185,0.623634169045217,0.244097720775951,0.0658851473150961,0.684550526115139,0.450239192298791,NA,0.459733755080981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","Upstream of Causeway Centre","BP u/s courseway",2018-05-23,"2018","May",143,50.735692,50.735692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","Opposite Parkview","BP opp Partview",2018-05-23,"2018","May",143,50.734637,50.734637,0.4037,4.968,11.6153365452729,8.01879843895919,1.97041079154609,0.383738998839397,0.0213201790263192,0.0191340061585021,1.1142558881662,0.751486106964493,1.56578574637411,3.71624019539756,0.787966694110306,NA,0.994440868621232,0.23514454159271,0.541373833741674,0.203384242292788,0.0575140279691542,0.598200423323195,0.408166417825714,NA,0.4180746758294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","1.5 km below Qu'Appelle R. Inflow Centre","BP below Qu'Appelle",2018-05-23,"2018","May",143,50.736322,50.736322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","0.5 mi Above Outlet","BP 0.5m above outlet",2018-05-23,"2018","May",143,50.68295,50.68295,0.3844,4.242,8.75267432038742,5.88256044686166,1.41892515052133,0.3934542736501,0.0235379151420496,0.0162518979424576,1.44831792725928,0.777748292162444,1.61051302941122,4.96229190730614,0.832279261809606,NA,0.729714154671407,0.156335282224104,0.37474361773308,0.141064538406565,0.0421963895293655,0.425805645427498,0.286596696609898,NA,0.246550449637108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","1.5 km below Qu'Appelle R. Inflow Centre","BP below Qu'Appelle",2018-05-23,"2018","May",143,50.65615,50.65615,0.3081,4.13,10.3290183509244,7.03276429884758,1.55475055524245,0.228492077178738,0.0221746642184485,0.021812882123002,1.01658570808784,0.731030573297331,1.55994840344079,6.26301081372103,0.862316052440562,NA,1.0196225298634,0.156483583317294,0.508978837198298,0.19571476321517,0.0588798445328866,0.571230540443655,0.346864933916569,NA,0.266813540546746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","Upstream of Causeway Centre","BP u/s upstream causeway",2018-05-23,"2018","May",143,50.6178,50.6178,0.3314,4.34,10.4630332729759,7.15394907258201,1.62385315662136,0.285253551219656,0.0224715328095275,0.0204042437086429,1.10131662463965,0.739488369048749,1.5281563130322,4.99245299064161,0.833123430160955,NA,0.99702359680971,0.189624413829137,0.498716648184264,0.191009501233155,0.056208176832668,0.561687851795628,0.370749098284626,NA,0.315396409829761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","Opposite WTP Intake","BP opp WTP",2018-05-23,"2018","May",143,50.76727,50.76727,0.3475,4.232,8.94432636367174,5.95465298461405,1.40144313321845,0.247089849059923,0.024232734398548,0.0219743505494338,1.10277363347025,0.768115333179144,1.58548310481485,4.30909974545302,0.811644149112766,NA,0.779302165089241,0.206157969939117,0.400342611484152,0.153971870508991,0.04403542046832,0.458181073773089,0.319938165240564,NA,0.325372637803016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","0.5 mi Below Causeway","BP below causeway",2018-05-25,"2018","May",145,NA,NA,0.3542,4.427,10.9836692359731,7.51322147237969,1.77517362156305,0.318469150245305,0.0218414876689219,0.0201345993538586,1.08477389021084,0.725794610547607,1.56052395086761,6.48615530580071,0.86642008358748,NA,1.05402678122631,0.171475548901288,0.538588763213841,0.210581562916705,0.0607325122039451,0.607985780615048,0.369546742137797,NA,0.27101125958169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","0.5 mi Above Outlet","BP 0.5m above outlet",2018-06-19,"2018","Jun",170,50.95,-106.32,0.4004,4.744,9.08539844944287,6.04009811615797,1.23624625355266,0.241394838858057,0.0257553048425607,0.019872980216974,1.29599609929478,0.794819525460134,1.61366546854586,3.19067514948107,0.761374966006652,NA,0.796053852572214,0.238249227286967,0.423916398232203,0.154214470666886,0.045642761577775,0.48463474625566,0.34923990403157,NA,0.30450479112751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","0.5 mi Below Causeway","BP 0.5m d/s Causeway",2018-06-19,"2018","Jun",170,50.95,-106.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","Opposite WTP Intake","BP opp WTP",2018-06-19,"2018","Jun",170,50.65615,-105.5206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","Opposite WTP Intake","BP opp WTP",2018-06-19,"2018","Jun",170,50.65615,-105.5206,0.4261,4.77,9.82820595631239,6.6551898223186,1.4416809649692,0.296083260718863,0.0244033898653173,0.0189012858461167,1.29109681023796,0.808000843405664,1.62842987026847,4.46229387391765,0.816926730219518,NA,0.888018614005018,0.258629249864849,0.469809291678179,0.17275112364637,0.0516344682361335,0.535242828348667,0.384569358337097,NA,0.335520004386202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","Opposite Parkview","BP opp Parkview",2018-06-19,"2018","Jun",170,50.504047,50.504047,0.5007,5.006,10.1365532501603,6.85212574556267,1.48667804599445,0.292317864630509,0.023904470711643,0.0195544314525277,1.2224579768364,0.803684804904425,1.58398235582769,4.75948305429032,0.826373306323892,NA,0.89675153625974,0.239617525008372,0.488378985782447,0.177267268145987,0.0527055861570654,0.54306200290969,0.378549280530304,NA,0.322953136322381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","Opposite South Lake","BP opp South Lake",2018-06-19,"2018","Jun",170,50.720744,50.720744,0.4303,4.598,11.1298818424674,7.63484946450386,1.83272882732735,0.372484267163144,0.0224028531426825,0.0187101936453121,1.19736083802081,0.789023313962785,1.56084819533207,5.94786675097478,0.856070929993051,NA,1.09610297902387,0.203210927577361,0.583826220140989,0.221800326230108,0.0643899821646018,0.641769072330402,0.413994104384129,NA,0.303850638301085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","Opposite Sun Valley","BP opp Sun Valley",2018-06-19,"2018","Jun",170,50.722173,50.722173,0.4848,5.132,11.250431763378,7.74566472764306,1.79574898155268,0.362013690925362,0.0228303855756767,0.019281304887164,1.18406849065882,0.792632136725513,1.58018518558848,4.90221269784811,0.830572015751891,NA,1.02759835094351,0.271853834119412,0.559644065461098,0.20617764779622,0.0579085678884509,0.621407186194759,0.436098642886167,NA,0.368538478492299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","1.5 km below Qu'Appelle R. Inflow East","BP 1.5m Bellow Qu'Appelle in flow east",2018-06-19,"2018","Jun",170,50.721563,50.721563,0.4749,5.518,13.0281815873691,8.93576236250594,2.09800469196453,0.474712532810054,0.0226598094792018,0.0180405999674131,1.25604522688449,0.773186457945347,1.57261686192323,5.39459241575266,0.843617867256627,NA,1.22894149924588,0.274474178738989,0.64757837865961,0.245374661097623,0.0724731489391099,0.720530166747448,0.48624025034815,NA,0.394953687798741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","0.5 mi Below Causeway","BP 0.5 d/s causeway",2018-06-19,"2018","Jun",170,50.71159,50.71159,0.438,4.73,11.0923816696338,7.61697731251429,1.79698914436138,0.384064377349469,0.0226274463537825,0.0189821091503298,1.19204068286528,0.782464418483735,1.55986263320808,5.8078848402538,0.853111498877422,NA,1.05811898604671,0.23377643203077,0.55522307491002,0.217629754358346,0.0636988751359686,0.616995646982843,0.400601258718285,NA,0.330057801555254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","1.5 km below Qu'Appelle R. Inflow Centre","BP 1.5m Bellow Qu'Appelle inflow",2018-06-19,"2018","Jun",170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","Upstream of Causeway East","BP u/s Causeway East",2018-06-19,"2018","Jun",170,50.58653,50.58653,0.4623,5.302,12.1944408978935,8.33031201953688,1.90648349476965,0.403548576399522,0.0229530647335714,0.018928131166414,1.21264294566487,0.788654177703427,1.56925256102081,4.88983558746479,0.830215973748354,NA,1.12605345097516,0.28361332054034,0.581714019721479,0.220722916276863,0.0626256317883911,0.655045449823522,0.452682836992175,NA,0.38513982951719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","Upstream of Causeway Centre","BP u/s Causeway",2018-06-19,"2018","Jun",170,50.57318,50.57318,0.4753,5.286,12.117452761958,8.31410609706712,1.9312879356752,0.3987791539869,0.022575080262312,0.0187706483516852,1.20267983499277,0.770397482433279,1.55520730189713,5.46137096354652,0.845234083348293,NA,1.11911980871425,0.242160471438952,0.591115867427879,0.22306229810058,0.0652554324040027,0.672908003377561,0.45122127710759,NA,0.341610032259871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","1.5 km below Qu'Appelle R. Inflow Centre","BPL 1.5 Bellow QuAR",2018-06-19,"2018","Jun",170,50.57263,50.57263,0.5323,5.662,12.8503618540775,8.87387234697697,2.02918867393474,0.412043326630029,0.0230149380000986,0.0190156685410902,1.21031442835504,0.770984431746647,1.57324826940951,5.35471187444311,0.842636453114149,NA,1.27068425869818,0.30708729099637,0.666619654267329,0.25421264963796,0.075353956615091,0.757691007610036,0.510809441658068,NA,0.422690270259832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","Upstream of Causeway Centre","BPL u/s Causeway",2018-07-17,"2018","Jul",198,50.734637,50.734637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","0.5 mi Below Causeway","BPL below causeway",2018-07-17,"2018","Jul",198,50.736322,50.736322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","1.5 km below Qu'Appelle R. Inflow West","BPL below Qu'Appelle west",2018-07-17,"2018","Jul",198,50.65615,50.65615,0.4293,4.663,12.2314111185658,8.50164397377254,2.0989138206907,0.46433972262185,0.0210205247661947,0.019058969954398,1.10292029508888,0.747091767909784,1.55116362208525,6.31246778201864,0.863247260732006,NA,1.25194653922919,0.219347841989692,0.652070066401814,0.254930409774194,0.0755831911086168,0.723865451471181,0.452789504667388,NA,0.331827837766843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","Upstream of Causeway East","BPL u/s causeway east",2018-07-17,"2018","Jul",198,50.6178,50.6178,0.5295,5.002,12.1293161776176,8.38573787818137,1.96529872995997,0.336782990263264,0.0219669669025803,0.0203836433220014,1.07767618161126,0.770704704159755,1.57072372316722,6.14258394764932,0.859994645169119,NA,1.26396989900578,0.247913923623108,0.706594964026855,0.26286929985314,0.0788228179464348,0.74799261395795,0.472705106969747,NA,0.335500617150774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","Opposite WTP Intake","BPL opp WTP",2018-07-17,"2018","Jul",198,50.76727,50.76727,0.6404,5.304,11.1521814560822,7.56017221914894,1.77441753638162,0.41317995341351,0.0231542309109219,0.0182709763498481,1.26726839702326,0.800523446081398,1.63359800127328,4.89569269490208,0.830384646597221,NA,1.04466351106101,0.260283083195609,0.575470178951379,0.228290811994388,0.0690481928627639,0.643670542312205,0.436749718117847,NA,0.366597901746746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","0.5 mi Above Outlet","BPL above Outlet",2018-07-17,"2018","Jul",198,NA,NA,0.4697,5.394,10.510985551154,7.05996288475461,1.59893655601555,0.362185755268683,0.0239157823129521,0.0181029610768141,1.32109781441131,0.78440216247983,1.60329686914116,4.57579540818945,0.820653390809274,NA,0.890763272787185,0.2352486333651,0.469201907015257,0.17950518004336,0.0543095889686772,0.545002302744903,0.375191023212166,NA,0.327172462866106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","1.5 km below Qu'Appelle R. Inflow Centre","BPL below Qu'Appelle",2018-07-17,"2018","Jul",198,50.97,-105.95,0.4397,4.69,12.8251290980572,9.0207176285812,2.30054674290008,0.503666254181967,0.0205926462075944,0.0188345057517853,1.09334677952154,0.748977503015152,1.55256592965886,6.36424307529158,0.864208719107169,NA,1.34835057661311,0.240601492590601,0.712384298575757,0.276610424188401,0.0865056505365218,0.785597604284496,0.498006391162085,NA,0.354466543291653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","Opposite South Lake","BPL opp South lake",2018-07-17,"2018","Jul",198,50.97,-105.95,0.454,5.188,11.8772653666312,8.17806595067584,1.98854326121984,0.405160170759016,0.0222697924175219,0.0184368916560824,1.20789300240722,0.774438684900235,1.60622139935489,5.72561406338782,0.851314691777559,NA,1.16097367494917,0.252728161892947,0.612210080785986,0.245636291375523,0.0774552772959306,0.716057574093284,0.451015057356149,NA,0.359692616187477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","1.5 km below Qu'Appelle R. Inflow East","BPL Below Qu'Appelle East",2018-07-17,"2018","Jul",198,50.95,-106.32,0.3725,4.524,11.9865227635793,8.3253152871608,2.03649237765957,0.350179655259055,0.0211048173154331,0.0204611448128558,1.03145828390662,0.733663337943593,1.55800313784141,6.80604595670424,0.871894169526231,NA,1.18854136984954,0.18957828404598,0.622822182437557,0.236548050529087,0.0704999942260398,0.687646495167811,0.413722253888035,NA,0.289481219965412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","Opposite Parkview","BPL opp Parkview",2018-07-17,"2018","Jul",198,50.95,-106.32,0.5676,5.399,11.7255093948861,8.07016435826375,1.97440643590117,0.484910155152077,0.0227550538262838,0.0170397278563855,1.33541181045075,0.773027397523595,1.61311703964216,5.03170607493197,0.834209428049546,NA,1.11080433878081,0.284905950202168,0.598110300346252,0.241492839961711,0.0738214030018839,0.666189788525568,0.450742650182071,NA,0.389159930773668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","Opposite Sun Valley","BPL opp Sun Valley",2018-07-17,"2018","Jul",198,NA,NA,0.4782,4.873,11.2349183473514,7.6631869210991,1.8413083999504,0.39089304326606,0.0224188842198307,0.0183461425388984,1.2219944422811,0.779250923740594,1.59781473452488,5.84847450443544,0.853982080337403,NA,1.05706157821569,0.208296536943935,0.5780823415101,0.233507246173479,0.0721624678719726,0.643854902431571,0.40255419115078,NA,0.316374360744967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","1.5 km below Qu'Appelle R. Inflow East","BPL 1.5 below Qu'Appelle inflow E",2018-08-21,"2018","Aug",233,50.65615,-105.5206,0.345,4.34,11.3331233139694,7.83218247368336,1.85429629868521,0.322566088905606,0.0218008706412147,0.0203110411624431,1.0733507192889,0.762855715848395,1.50797166404272,5.93854030609403,0.855877467610628,NA,1.09909926288882,0.209502281112322,0.57028382683536,0.207110501883234,0.0601736453963598,0.636934189837577,0.398891103418219,NA,0.292594490843979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","1.5 km below Qu'Appelle R. Inflow West","BPL 1.5 mi below Qu'Appelle inflow W",2018-08-21,"2018","Aug",233,50.504047,50.504047,0.3559,4.082,11.4457443637454,8.01273884454061,2.07258918507687,0.459934287901382,0.0203024526639175,0.0184070893127942,1.10296920490335,0.756269943889306,1.54471816688663,6.74960031901433,0.870961087174211,NA,1.12046278735455,0.172281694506576,0.594734948644749,0.225775602304183,0.0675520014850441,0.656195267368757,0.409796479201376,NA,0.267658070209622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","0.5 mi Above Outlet","BPL above Outlet",2018-08-21,"2018","Aug",233,50.720744,50.720744,0.5246,6.143,11.4177833781089,7.62256576760426,1.60024117828768,0.264804312836799,0.0245279570571349,0.0206620905010191,1.18709948811448,0.812478440858496,1.60061335677869,4.59871710060858,0.821387653273051,NA,1.00887459129181,0.272781224189787,0.546882273100633,0.2049576719382,0.0599647534245711,0.618386565982367,0.438071832700583,NA,0.364316010021127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","1.5 km below Qu'Appelle R. Inflow Centre","BPL 1.5 mi below Qu'Appelle inflow",2018-08-21,"2018","Aug",233,50.722173,50.722173,0.3526,4.17,10.7024082168815,7.38793394799287,1.66763579604688,0.214097321649965,0.0221214831784075,0.0224520408402846,0.985277166373045,0.749949842985575,1.5400911016603,6.31781079554452,0.863347109136949,NA,1.06215701753405,0.191236257238078,0.557200317389466,0.2060938587684,0.0613871143399809,0.621377644278512,0.387324703645071,NA,0.251025863017541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","0.5 mi Below Causeway","BPL 0.5 mi below causeway",2018-08-21,"2018","Aug",233,50.721563,50.721563,0.369,4.466,11.3040856904466,7.86292262676339,2.05689794892853,0.543602065086393,0.0214721218528932,0.0163907666981587,1.31001326834243,0.775271284269376,1.56414642689119,6.25403821979739,0.862145749760341,NA,1.11988423435276,0.210329190578067,0.597112799433034,0.227295638844691,0.0697534285210527,0.657555706277079,0.41486400698259,NA,0.303648576075333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","Opposite Sun Valley","BPL opp Sun Valley",2018-08-21,"2018","Aug",233,50.71159,50.71159,0.4284,5.011,11.4112898566257,7.83371001797261,1.90916784921384,0.416477758988744,0.0229205437342951,0.0182610505473071,1.25516019327131,0.805243409040325,1.61456601697751,5.67916509903005,0.850280688503235,NA,1.16465823080713,0.262360896274246,0.639694197163131,0.25049029229005,0.0805624898425083,0.697518278554225,0.461622910624237,NA,0.37875712752576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
