date_ymd,year,DOY,DOC,pH,SUVA,conductivity,sulphate,chl_a,TP,SRP,colour,turbidity,alkalinity,hardness,temperature
2012-10-01T00:00:00Z,2012,275,8.2,9.09,1.577317,NA,NA,NA,NA,NA,NA,4.65,131.5,NA,13.4
2012-10-08T00:00:00Z,2012,282,8.2,8.72,1.497073,676,185.2,30,94,7,30,6.78,138,181,7.8
2012-10-15T00:00:00Z,2012,289,7.2,8.62,1.611944,NA,NA,NA,NA,NA,NA,2.79,NA,NA,7.1
2012-10-22T00:00:00Z,2012,296,7.3,8.41,1.476027,NA,NA,NA,NA,NA,NA,7.4,NA,NA,6.2
2012-10-29T00:00:00Z,2012,303,7.16,8.37,1.480447,NA,NA,NA,NA,NA,NA,5.17,149,NA,2.7
2012-11-05T00:00:00Z,2012,310,6.6,8.34,1.554697,NA,NA,NA,NA,NA,NA,3.82,NA,NA,1.1
2012-11-12T00:00:00Z,2012,317,7.1,8.37,1.556479,708,191.71,33,55,6,30,3.56,155,206.5,1.2
2012-11-19T00:00:00Z,2012,324,7,8.27,1.547857,NA,NA,NA,NA,NA,NA,2.26,NA,NA,1.6
2012-11-26T00:00:00Z,2012,331,6.9,8.19,1.542029,NA,NA,NA,NA,NA,NA,1.81,164,NA,1.8
2012-12-03T00:00:00Z,2012,338,6.9,8.19,1.553623,NA,NA,NA,NA,NA,NA,1.28,NA,NA,2.6
2012-12-10T00:00:00Z,2012,345,6.8,8.04,1.584559,767,208.5,13,45.1,5.1,20,1.12,172,230,2.2
2012-12-17T00:00:00Z,2012,352,7.3,8.08,1.506301,NA,NA,NA,NA,NA,NA,1.3,NA,NA,2.1
2012-12-24T00:00:00Z,2012,359,7.3,7.9,1.519315,NA,NA,NA,NA,NA,NA,0.932,177,NA,2.6
2012-12-31T00:00:00Z,2012,366,7.2,7.91,1.938889,NA,NA,NA,NA,NA,NA,0.953,NA,NA,2.6
2013-01-07T00:00:00Z,2013,7,7,7.87,1.501,NA,NA,NA,NA,NA,NA,1.15,NA,NA,2.9
2013-01-14T00:00:00Z,2013,14,6.9,8,1.550435,787,212.2,7.6,40.6,17.5,20,0.878,178.5,232,3.3
2013-01-21T00:00:00Z,2013,21,6.9,7.83,1.558551,NA,NA,NA,NA,NA,NA,0.848,NA,NA,2.1
2013-01-28T00:00:00Z,2013,28,6.3,7.92,1.74619,NA,NA,NA,NA,NA,NA,0.896,194,NA,1.9
2013-02-04T00:00:00Z,2013,35,6.2,7.95,1.728387,NA,NA,NA,NA,NA,NA,0.881,NA,NA,2.1
2013-02-11T00:00:00Z,2013,42,6.2,7.84,1.725161,796,196,6,39,18,20,0.979,204,261,2.2
2013-02-18T00:00:00Z,2013,49,6.2,7.78,1.774839,NA,NA,NA,NA,NA,NA,0.792,NA,NA,2.5
2013-02-25T00:00:00Z,2013,56,6,7.74,1.853167,NA,NA,NA,NA,NA,NA,0.765,207,NA,2.3
2013-03-04T00:00:00Z,2013,63,6.1,7.75,1.793279,NA,NA,NA,NA,NA,NA,1.41,NA,NA,3.2
2013-03-11T00:00:00Z,2013,70,6.2,7.73,1.796613,779,196,4,45,27,15,0.844,208,262,3
2013-03-18T00:00:00Z,2013,77,6,7.71,1.8345,NA,NA,NA,NA,NA,NA,0.82,NA,NA,3
2013-03-25T00:00:00Z,2013,84,6.1,7.63,1.806066,NA,NA,NA,NA,NA,NA,0.818,NA,NA,3.1
2013-04-01T00:00:00Z,2013,91,6,7.62,1.839333,NA,NA,NA,NA,NA,NA,0.753,211,NA,2.7
2013-04-08T00:00:00Z,2013,98,6.2,7.57,1.764839,779,183.7,5,54,37,15,0.891,210,260,2.7
2013-04-15T00:00:00Z,2013,105,6.1,7.53,1.810492,NA,NA,NA,NA,NA,NA,0.843,NA,NA,3.2
2013-04-22T00:00:00Z,2013,112,6.1,7.63,1.806066,769,181.4,9,51,26,20,0.907,216,260,2.6
2013-04-29T00:00:00Z,2013,119,6.1,7.6,1.790164,NA,NA,NA,NA,NA,NA,1.14,NA,NA,3.4
2013-05-06T00:00:00Z,2013,126,8.3,7.68,2.460361,NA,NA,NA,NA,NA,NA,77,NA,NA,4.1
2013-05-13T00:00:00Z,2013,133,6.8,7.76,2.582647,470,112,9,214,NA,200,50.9,114,145,5.2
2013-05-20T00:00:00Z,2013,140,6.3,8.01,2.425397,NA,NA,NA,NA,NA,NA,11.6,NA,NA,12.2
2013-05-27T00:00:00Z,2013,147,6,8.42,2.139667,554,127.9,30,80,0,60,5.51,146,182,14.6
2013-06-03T00:00:00Z,2013,154,6.2,8.47,2.006452,NA,NA,NA,NA,NA,NA,4.57,NA,NA,16.6
2013-06-10T00:00:00Z,2013,161,6.2,8.3,1.895484,561,129.5,13,66,11,40,3.24,153,188,17.3
2013-06-17T00:00:00Z,2013,168,5.6,8.24,1.990357,NA,NA,NA,NA,NA,NA,4.56,NA,NA,17.5
2013-06-24T00:00:00Z,2013,175,5.9,8.58,1.835593,588,137.2,20,69,4,40,4.35,158,194,19.7
2013-07-01T00:00:00Z,2013,182,6.2,8.37,1.707097,NA,NA,NA,NA,NA,NA,3.79,NA,NA,22.7
2013-07-08T00:00:00Z,2013,189,6,8.58,1.763,588,144.8,32,71,0,50,6.26,155,191,22.7
2013-07-15T00:00:00Z,2013,196,6,8.63,1.771833,586,148.4,107,NA,NA,55,11.3,141.5,181,20.8
2013-07-22T00:00:00Z,2013,203,6.6,8.91,1.645909,NA,NA,NA,NA,NA,NA,20.2,NA,NA,20.6
2013-07-29T00:00:00Z,2013,210,6.6,8.64,1.581515,NA,NA,NA,NA,NA,NA,5.05,137,NA,19.7
2013-08-05T00:00:00Z,2013,217,6.6,8.72,1.664242,NA,NA,NA,NA,NA,NA,4.45,NA,NA,21.2
2013-08-12T00:00:00Z,2013,224,6.6,8.85,1.641667,585,152.9,61,90,0,50,10.1,133,169,20.1
2013-08-19T00:00:00Z,2013,231,6.4,8.08,1.650625,NA,NA,NA,NA,NA,NA,5.64,NA,NA,21.9
2013-08-26T00:00:00Z,2013,238,6.2,8.64,1.734194,587,158.7,46,99,11,40,4.86,134,170,21.8
2013-09-02T00:00:00Z,2013,245,6.3,8.81,1.783175,NA,NA,NA,NA,NA,NA,5.05,NA,NA,21.5
2013-09-09T00:00:00Z,2013,252,6.7,8.94,1.582687,589,156.3,72,92,0,60,12.2,130,170,19.9
2013-09-16T00:00:00Z,2013,259,6.5,8.64,1.655231,NA,NA,NA,NA,NA,NA,11.6,NA,NA,17
2013-09-23T00:00:00Z,2013,266,6.3,8.83,1.67,NA,155.1,NA,93,4,NA,5,143.5,180,15.7
2013-09-30T00:00:00Z,2013,273,6.4,8.86,1.612188,NA,NA,NA,NA,NA,NA,9.53,NA,NA,11.6
2013-10-07T00:00:00Z,2013,280,6.6,8.72,1.562879,NA,NA,NA,NA,NA,NA,4.39,NA,NA,10.3
2013-10-14T00:00:00Z,2013,287,6.4,8.64,1.583906,633,151,18,53,0,25,2.77,152,192,8.8
2013-10-21T00:00:00Z,2013,294,5.8,8.52,1.645172,NA,NA,NA,NA,NA,NA,2.82,NA,NA,6.7
2013-10-28T00:00:00Z,2013,301,6.4,8.44,1.492344,645,165.8,21,60,4,30,5.12,155,201,3.5
2013-11-04T00:00:00Z,2013,308,5.9,8.4,1.574068,NA,NA,NA,NA,NA,NA,23.1,NA,NA,1.1
2013-11-11T00:00:00Z,2013,315,5.9,8.5,1.636102,668,165.6,22,59,0,25,5.32,167,211,2.4
2013-11-18T00:00:00Z,2013,322,6.1,8.38,1.526721,NA,NA,NA,NA,NA,NA,4.4,NA,NA,3.6
2013-11-25T00:00:00Z,2013,329,6.4,8.46,1.549531,662,172.2,22,56,5,25,3.48,172,215,2.9
2013-12-02T00:00:00Z,2013,336,6.4,8.56,1.581719,NA,NA,NA,NA,NA,NA,2.82,NA,NA,2.8
2013-12-09T00:00:00Z,2013,343,6.7,8.35,1.542985,719,176.2,25,53,0,25,2.35,181,227,3.5
2013-12-16T00:00:00Z,2013,350,6.5,8.11,1.664154,NA,NA,NA,NA,NA,NA,2.54,NA,NA,3.5
2013-12-23T00:00:00Z,2013,357,6.5,8.05,1.638154,NA,NA,NA,NA,NA,NA,2.16,192,NA,2.8
2013-12-30T00:00:00Z,2013,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-01-06T00:00:00Z,2014,6,6.3,7.95,1.72873,NA,NA,NA,NA,NA,NA,1.45,NA,NA,3.1
2014-01-13T00:00:00Z,2014,13,6.4,7.89,1.666719,749,189,6,58,31,20,1.16,200,248,3.2
2014-01-20T00:00:00Z,2014,20,6.4,7.8,1.66625,NA,NA,NA,NA,NA,NA,1.08,NA,NA,3.2
2014-01-27T00:00:00Z,2014,27,5.9,7.82,1.798305,767,189.9,7,55,31,15,1.01,202,248,3.8
2014-02-03T00:00:00Z,2014,34,6.3,7.78,1.750635,NA,NA,NA,NA,NA,NA,1.2,NA,NA,3.6
2014-02-10T00:00:00Z,2014,41,6.2,7.84,1.799194,788,198.6,19,64,21,20,1.65,214,264,3.6
2014-02-17T00:00:00Z,2014,48,6.4,7.73,1.74875,NA,NA,NA,NA,NA,NA,1.58,NA,NA,3.4
2014-02-24T00:00:00Z,2014,55,6.5,7.73,1.694154,802,200.6,14,82,36,20,1.59,218,268,2.8
2014-03-03T00:00:00Z,2014,62,6.1,7.61,1.823115,NA,NA,NA,NA,NA,NA,1.4,NA,NA,3.2
2014-03-10T00:00:00Z,2014,69,6,7.7,1.837,813,197.8,8,66,39,15,1.1,222,268,2.8
2014-03-17T00:00:00Z,2014,76,6.3,7.68,1.782381,NA,NA,NA,NA,NA,NA,1.31,NA,NA,4
2014-03-24T00:00:00Z,2014,83,6.2,7.88,1.873226,808,183.6,30,49,6,15,1.83,228,278,4.5
2014-03-31T00:00:00Z,2014,90,6.1,8.01,1.989344,NA,NA,NA,NA,NA,NA,1.32,NA,NA,4.9
2014-04-07T00:00:00Z,2014,97,6.3,8.13,2.026825,776,NA,NA,NA,NA,NA,1.74,233.5,NA,4.6
2014-04-14T00:00:00Z,2014,104,6.3,8.56,2.138254,680,138.2,15,54,4,30,4.76,220,252,4.7
2014-04-21T00:00:00Z,2014,111,6.3,7.81,2.022698,755,NA,8,NA,NA,NA,4.86,224,NA,4.7
2014-04-28T00:00:00Z,2014,118,7,7.74,2.234571,692,147.7,4,110,48,50,13.4,205,244,4.4
2014-05-05T00:00:00Z,2014,125,7.4,7.71,2.742703,431,NA,9,NA,NA,NA,10.8,120,NA,2.9
2014-05-12T00:00:00Z,2014,132,7.2,8.05,2.715278,416,83.1,27,119,45,60,7.21,117,136,7.1
2014-05-19T00:00:00Z,2014,139,7.1,8.78,2.635775,427,NA,33,NA,NA,NA,4.67,121,NA,11.2
2014-05-26T00:00:00Z,2014,146,6.9,8.63,2.61058,451,93.5,13,61,4,35,2.94,126.5,149,17.2
2014-06-02T00:00:00Z,2014,153,6.5,8.54,2.497231,445,NA,17,NA,NA,NA,3.94,128,NA,16.5
2014-06-09T00:00:00Z,2014,160,6.9,8.48,2.259565,464,95.6,19,74,4,35,5.45,132,152,16.6
2014-06-16T00:00:00Z,2014,167,6.6,8.37,2.259697,478,NA,14,NA,NA,NA,6.73,138,NA,15.8
2014-06-23T00:00:00Z,2014,174,6.8,8.57,2.166912,489,101.1,22,76,4,40,6.55,138,165,17.7
2014-06-30T00:00:00Z,2014,181,7.2,8.62,2.163611,NA,NA,NA,NA,NA,NA,5.38,NA,NA,19
2014-07-07T00:00:00Z,2014,188,7.5,8.98,2.2536,519,NA,63,NA,NA,NA,11.1,141,NA,21.3
2014-07-14T00:00:00Z,2014,195,8.3,9.1,2.297711,594,147.7,80,104,0,50,14.1,145,187,20.7
2014-07-21T00:00:00Z,2014,202,8.3,8.91,2.25494,NA,NA,59,NA,NA,NA,7.83,141,NA,21.8
2014-07-28T00:00:00Z,2014,209,8,8.31,2.302375,639,165.1,41,110,19,50,5.44,142,193,21
2014-08-04T00:00:00Z,2014,216,8.1,8.57,2.349259,663,NA,37,NA,NA,NA,6.17,NA,NA,22.9
2014-08-11T00:00:00Z,2014,223,8.4,8.39,2.254286,677,175.6,47,123,25,60,4.95,150,198,22.6
2014-08-18T00:00:00Z,2014,230,8.3,8.58,2.316024,697,NA,57,NA,NA,NA,7.82,NA,NA,22.8
2014-08-25T00:00:00Z,2014,237,8.8,8.28,2.233409,737,200.7,18,110,53,35,5.02,159,223,16.8
2014-09-01T00:00:00Z,2014,244,9.1,8.48,2.035165,734,NA,15,NA,NA,NA,4.84,162,NA,18.4
2014-09-08T00:00:00Z,2014,251,9,8.41,2.077,757,202.5,16,96,42,35,4.25,165,228,17.6
2014-09-15T00:00:00Z,2014,258,9,8.42,2.088222,772,NA,17,NA,NA,NA,3.47,168,NA,12.3
2014-09-22T00:00:00Z,2014,265,8.5,8.73,2.139294,766,208.6,28,80,15,40,4.66,171,236,14.8
2014-09-29T00:00:00Z,2014,272,8.5,8.49,2.212353,NA,NA,28,NA,NA,NA,6.51,177,NA,14
2014-10-06T00:00:00Z,2014,279,9.5,8.51,2.008526,849,NA,24,NA,NA,NA,5.12,186,NA,9.1
2014-10-13T00:00:00Z,2014,286,9,8.61,2.044444,833,232,13,53,11,20,2.85,186,254,9.2
2014-10-20T00:00:00Z,2014,293,8.9,8.53,2.10427,866,NA,NA,NA,NA,NA,2.05,190,NA,9
2014-10-27T00:00:00Z,2014,300,9.3,8.54,1.956989,869,240.11,14,NA,12,15,2.18,192,260,8.3
2014-11-03T00:00:00Z,2014,307,9.2,8.48,2.031196,NA,NA,NA,NA,NA,NA,2.21,NA,NA,5.4
2014-11-10T00:00:00Z,2014,314,9.3,8.46,2.071613,960,257.3,13,77,41,25,2.16,208,277,2.2
2014-11-17T00:00:00Z,2014,321,9.6,8.52,2.095833,NA,NA,NA,NA,NA,NA,1.19,NA,NA,1.1
2014-11-24T00:00:00Z,2014,328,9.6,8.55,2.114271,NA,NA,NA,NA,NA,NA,1.07,NA,NA,1.7
2014-12-01T00:00:00Z,2014,335,9.5,8.46,2.183158,NA,NA,NA,NA,NA,NA,0.98,NA,NA,1.8
2014-12-08T00:00:00Z,2014,342,9.6,8.34,2.145417,1051,289.2,8,52,27,10,0.875,230,309,2.5
2014-12-15T00:00:00Z,2014,349,9.8,8.3,2.078776,NA,NA,NA,NA,NA,NA,0.74,NA,NA,2.4
2014-12-22T00:00:00Z,2014,356,9.8,8.36,2.074796,NA,NA,NA,NA,NA,NA,1.13,NA,NA,4.3
2014-12-29T00:00:00Z,2014,363,10.2,8.44,2.080392,NA,NA,NA,NA,NA,NA,1.53,NA,NA,3.4
2015-01-05T00:00:00Z,2015,5,10.5,8.44,2.064762,NA,NA,NA,NA,NA,NA,1.74,NA,NA,3.5
2015-01-12T00:00:00Z,2015,12,10.7,8.34,2.02729,1122,319.5,33,55,11,25,1.74,249,333,3.4
2015-01-19T00:00:00Z,2015,19,10.5,8.33,2.091524,NA,NA,NA,NA,NA,NA,2.02,NA,NA,3.4
2015-01-26T00:00:00Z,2015,26,10.6,8.33,2.059057,NA,NA,NA,NA,NA,NA,1.44,NA,NA,4
2015-02-02T00:00:00Z,2015,33,11,8.27,1.976727,NA,NA,NA,NA,NA,NA,2.8,NA,NA,4.6
2015-02-09T00:00:00Z,2015,40,11.2,8.23,1.957321,1166,335.1,26,52,4,25,2.15,261,351,4.4
2015-02-16T00:00:00Z,2015,47,10.7,8.33,2.097757,NA,NA,NA,NA,NA,NA,2.79,NA,NA,3.1
2015-02-23T00:00:00Z,2015,54,10.6,8.33,2.127925,NA,NA,NA,NA,NA,NA,2.52,NA,NA,3.5
2015-03-02T00:00:00Z,2015,61,10.8,8.17,2.063148,NA,NA,NA,NA,NA,NA,2.8,NA,NA,3.7
2015-03-09T00:00:00Z,2015,68,11,8.13,1.985727,1183,339.8,20,56,10,25,2.24,267,356,4
2015-03-16T00:00:00Z,2015,75,11.4,8.12,1.970877,NA,NA,NA,NA,NA,NA,3.2,NA,NA,4.3
2015-03-23T00:00:00Z,2015,82,10.5,8.18,2.033333,NA,NA,NA,NA,NA,NA,4.05,NA,NA,4
2015-03-30T00:00:00Z,2015,89,10.2,8.18,2.112451,NA,NA,NA,NA,NA,NA,3.04,NA,NA,3.9
2015-04-06T00:00:00Z,2015,96,10,8.1,2.0932,NA,NA,NA,NA,NA,NA,2.82,NA,NA,4
2015-04-13T00:00:00Z,2015,103,11.4,7.89,2.096228,990,263.5,18,117,55,30,3.15,226,298,4.7
2015-04-20T00:00:00Z,2015,110,11.1,8.66,2.150631,NA,NA,NA,NA,NA,NA,7.58,NA,NA,6.3
2015-04-27T00:00:00Z,2015,117,10.8,8.78,2.038889,NA,NA,NA,NA,NA,NA,4.21,NA,NA,7.1
2015-05-04T00:00:00Z,2015,124,10.4,8.72,2.080577,NA,NA,NA,NA,NA,NA,2.66,NA,NA,11.7
2015-05-11T00:00:00Z,2015,131,10.1,8.65,2.035149,791,207.5,14,61,NA,35,3.11,179,238,11.9
2015-05-18T00:00:00Z,2015,138,9.8,8.43,2.028367,NA,NA,NA,NA,NA,NA,2.4,NA,NA,11.6
2015-05-25T00:00:00Z,2015,145,9.9,8.5,2.02,NA,NA,NA,NA,NA,NA,1.98,NA,NA,17.1
2015-06-01T00:00:00Z,2015,152,10.4,8.61,1.915962,NA,NA,NA,NA,NA,NA,3.72,NA,NA,16.4
2015-06-08T00:00:00Z,2015,159,10.9,8.92,1.926606,865,236.7,34,60,0,40,7.7,189.5,260,19.8
2015-06-15T00:00:00Z,2015,166,10.6,8.67,1.895377,NA,NA,NA,NA,NA,NA,7.05,NA,NA,18.5
2015-06-22T00:00:00Z,2015,173,10.7,8.69,1.820935,NA,NA,NA,NA,NA,NA,5.56,NA,NA,18.8
2015-06-29T00:00:00Z,2015,180,10.3,8.79,1.981553,NA,NA,NA,NA,NA,NA,5.97,NA,NA,23.4
2015-07-06T00:00:00Z,2015,187,10.7,8.72,1.958131,NA,NA,53,NA,NA,NA,10.9,189,NA,21.7
2015-07-13T00:00:00Z,2015,194,10.7,8.5,1.892336,935,278.3,26,95,23,40,6.42,191.5,267,23
2015-07-20T00:00:00Z,2015,201,10.8,8.65,1.779907,945,NA,40,NA,NA,NA,9.25,189,NA,20.7
2015-07-27T00:00:00Z,2015,208,9.9,8.68,1.926869,960,NA,45,NA,NA,NA,5.86,193,NA,23.3
2015-08-03T00:00:00Z,2015,215,10.4,8.8,1.828558,963,NA,42,NA,NA,NA,10.1,192,NA,20.6
2015-08-10T00:00:00Z,2015,222,10.1,8.66,1.83495,957,282.7,35,92,10,40,6.29,188.5,268,20.5
2015-08-17T00:00:00Z,2015,229,10.4,8.57,1.808654,941,NA,61,NA,NA,NA,14.9,180.5,NA,20.3
2015-08-24T00:00:00Z,2015,236,10.2,8.7,1.836765,931,NA,54,NA,NA,NA,8.22,185,NA,17.3
2015-08-31T00:00:00Z,2015,243,10.8,8.73,1.740278,936,NA,NA,NA,NA,NA,9.82,180,NA,18.3
2015-09-07T00:00:00Z,2015,250,10.4,8.63,1.76875,935,NA,NA,NA,NA,NA,5.82,182,NA,14.2
2015-09-14T00:00:00Z,2015,257,9.7,8.71,1.873093,924,269.7,26,97,16,50,5.15,186,258.5,16.1
2015-09-21T00:00:00Z,2015,264,10.4,8.66,1.711538,NA,NA,NA,NA,NA,NA,9.27,189,NA,14.7
2015-09-28T00:00:00Z,2015,271,9.9,8.99,1.78101,NA,NA,23,NA,NA,NA,5.35,192,NA,14
2015-10-05T00:00:00Z,2015,278,9.8,8.42,1.770102,937,NA,23,NA,NA,NA,5.4,193,NA,11.5
2015-10-12T00:00:00Z,2015,285,9.4,8.34,1.772021,NA,NA,36,NA,NA,NA,19.5,195,NA,10.7
2015-10-19T00:00:00Z,2015,292,9.4,8.38,1.770426,941,261.1,21,84,24,35,5.3,194,269,9.1
2015-10-26T00:00:00Z,2015,299,9.8,8.38,1.635408,NA,NA,NA,NA,NA,NA,3.33,195,NA,8.4
2015-11-02T00:00:00Z,2015,306,9.3,8.45,1.707204,NA,NA,NA,NA,NA,NA,6.6,198,NA,6
2015-11-09T00:00:00Z,2015,313,9.4,8.38,1.665957,946,275.4,11,63,13,20,2.8,197,280,4.6
2015-11-16T00:00:00Z,2015,320,9.2,8.37,1.707174,NA,NA,NA,NA,NA,NA,2.77,196,NA,3.8
2015-11-23T00:00:00Z,2015,327,8.8,8.36,1.783977,964,NA,NA,NA,NA,NA,18.8,204,NA,1
2015-11-30T00:00:00Z,2015,334,9.3,8.41,1.746989,995,NA,NA,NA,NA,NA,11,212,NA,1.9
2015-12-07T00:00:00Z,2015,341,9.4,8.4,1.710851,1008,NA,NA,NA,NA,NA,5.47,214,NA,3.4
2015-12-14T00:00:00Z,2015,348,9.2,8.37,1.773804,1005,282.1,17,51,10,20,1.86,209,298,2.9
2015-12-21T00:00:00Z,2015,355,9.6,8.19,1.729167,NA,NA,NA,NA,NA,NA,1.59,216,NA,3.4
2015-12-28T00:00:00Z,2015,362,9.6,8.24,1.82,1052,NA,NA,NA,NA,NA,1.76,223,NA,2.4
2016-01-04T00:00:00Z,2016,4,9.7,8.26,1.805155,1066,NA,NA,NA,NA,NA,1.96,230.5,NA,4.4
2016-01-11T00:00:00Z,2016,11,9.8,8.19,1.80602,1090,319.2,16,48,11,15,1.46,231,328,4.1
2016-01-18T00:00:00Z,2016,18,10.1,8.32,1.766931,NA,NA,NA,NA,NA,NA,1.3,238,NA,3.9
2016-01-25T00:00:00Z,2016,25,9.7,8.09,1.843814,NA,NA,NA,NA,NA,NA,1.97,239,NA,3.9
2016-02-01T00:00:00Z,2016,32,NA,8.13,NA,NA,NA,NA,NA,NA,NA,1.58,NA,NA,4
2016-02-08T00:00:00Z,2016,39,9.8,8.32,1.821224,1115,326.3,29,57,4,25,2.04,238,337,5
2016-02-15T00:00:00Z,2016,46,10.3,8.19,1.749515,NA,NA,NA,NA,NA,NA,2.48,239,NA,5.5
2016-02-22T00:00:00Z,2016,53,9.8,8.09,1.828878,NA,NA,NA,NA,NA,NA,3.43,241,NA,5.3
2016-02-29T00:00:00Z,2016,60,9.8,8.22,1.840102,NA,NA,NA,NA,NA,NA,3,239,NA,5.6
2016-03-07T00:00:00Z,2016,67,9.7,8.28,1.836598,NA,NA,NA,65,6,NA,2.25,239,NA,6.2
2016-03-14T00:00:00Z,2016,74,9.6,8.2,NA,1085,305.7,11,65,6,15,3.56,239,333,7.4
2016-03-21T00:00:00Z,2016,81,9.9,8.42,1.777071,NA,NA,NA,NA,NA,NA,2.26,238,NA,7.3
2016-03-28T00:00:00Z,2016,88,8.5,8.37,1.701529,NA,NA,NA,NA,NA,NA,2.01,212,NA,6.3
2016-04-04T00:00:00Z,2016,95,7.6,8.25,1.632632,NA,NA,NA,NA,NA,NA,2.14,201,NA,5.9
2016-04-11T00:00:00Z,2016,102,7.5,8.36,1.774,888,235.48,12,72,9,30,5.16,200,277,5.1
2016-04-18T00:00:00Z,2016,109,7.7,8.35,1.706623,NA,NA,NA,NA,NA,NA,2.71,199,NA,9.7
2016-04-25T00:00:00Z,2016,116,7.9,8.39,1.650633,NA,NA,NA,NA,NA,NA,3.17,202,NA,8.8
2016-05-02T00:00:00Z,2016,123,7.7,8.47,1.744675,NA,NA,NA,NA,NA,NA,2.4,202.4,NA,11.1
2016-05-09T00:00:00Z,2016,130,7.8,8.41,1.713205,887,233.8,5,55,13,15,2.14,201,276,15.9
2016-05-16T00:00:00Z,2016,137,7.1,8.52,1.706901,NA,NA,NA,NA,NA,NA,1.7,198,NA,11.1
2016-05-23T00:00:00Z,2016,144,7.3,8.51,1.733836,849,224.8,7,49,15,15,2.16,199,271,16
2016-05-30T00:00:00Z,2016,151,7.4,8.54,1.666486,NA,NA,10,NA,NA,NA,2.53,198,NA,16.3
2016-06-06T00:00:00Z,2016,158,7.4,8.63,1.690541,848,NA,11,NA,NA,NA,3.12,198,NA,18.1
2016-06-13T00:00:00Z,2016,165,8,8.62,1.332125,850,223.6,6,39,6,10,2.48,193,269,20.5
2016-06-20T00:00:00Z,2016,172,7.9,8.71,1.59481,840,NA,26,NA,NA,NA,9.98,189,NA,18.4
2016-06-27T00:00:00Z,2016,179,8.1,8.72,1.608642,840,226.7,24,63,3,15,4.48,190,261,19.6
2016-07-04T00:00:00Z,2016,186,8.2,8.85,1.589146,817,NA,32,NA,NA,NA,7.2,177,NA,20.7
2016-07-11T00:00:00Z,2016,193,8.8,8.87,1.503636,802,226.3,39,71,0,30,10.6,165,237,22.5
2016-07-18T00:00:00Z,2016,200,8.8,8.84,1.537955,791,NA,43,NA,NA,NA,9.7,163,NA,21.4
2016-07-25T00:00:00Z,2016,207,7.7,8.95,1.754805,780,219.4,52,94,0,30,13.5,160,227,22.5
2016-08-01T00:00:00Z,2016,214,8.5,8.58,1.565882,782,NA,63,NA,NA,NA,6.64,159,NA,22.9
2016-08-08T00:00:00Z,2016,221,9.5,8.83,1.501789,776,211.6,75,143,7,35,11.7,159,222,21.6
2016-08-15T00:00:00Z,2016,228,8.6,9.05,1.615,766,NA,78,NA,NA,NA,13.8,156,NA,21.2
2016-08-22T00:00:00Z,2016,235,9.5,9.09,1.499474,757,NA,106,NA,NA,NA,17.5,150,NA,20.2
2016-08-29T00:00:00Z,2016,242,8.7,9.03,1.651494,764,215.6,85,110,3,60,10.8,152,212,17.6
2016-09-05T00:00:00Z,2016,249,8.4,8.78,1.696071,783,NA,85,NA,NA,NA,10.5,152,NA,16.6
2016-09-12T00:00:00Z,2016,256,8,8.7,1.727,791,223.8,82,142,12,70,10.3,154,226,14.8
2016-09-19T00:00:00Z,2016,263,8.6,8.8,1.588023,802,NA,67,NA,NA,NA,13.3,156,NA,13.7
2016-09-26T00:00:00Z,2016,270,9,8.44,1.445111,809,233.6,66,151,11,60,11.4,158,233,11.7
2016-10-03T00:00:00Z,2016,277,8.5,8.62,1.493059,824,NA,34,NA,NA,NA,8.2,162,NA,13.8
2016-10-10T00:00:00Z,2016,284,8.2,8.39,1.535488,835,236.6,33,104,22,50,5.35,164,243,5.5
2016-10-17T00:00:00Z,2016,291,8.8,8.25,1.407614,841,NA,18,NA,NA,NA,2.55,165.2,NA,7.6
2016-10-24T00:00:00Z,2016,298,8.2,8.31,1.466098,844,245.3,16,79,21,25,2.82,168,243,5.4
2016-10-31T00:00:00Z,2016,305,7.4,8.25,1.674324,848,NA,24,NA,NA,NA,2.76,171,NA,5.8
2016-11-07T00:00:00Z,2016,312,8.1,8.27,1.485432,855,NA,19,NA,NA,NA,2.93,171,NA,9.2
2016-11-14T00:00:00Z,2016,319,8,8.23,1.52475,862,243.7,26,84,9,35,2.76,173,258,6.4
2016-11-21T00:00:00Z,2016,326,7.5,8.28,1.581067,871,NA,30,NA,NA,NA,2.85,177,NA,2.3
2016-11-28T00:00:00Z,2016,333,7.2,8.17,1.606389,NA,NA,NA,NA,NA,NA,2.52,180.3,NA,1.4
2016-12-05T00:00:00Z,2016,340,7.3,8.37,1.625068,903,NA,NA,NA,NA,NA,3.02,183,NA,1.3
2016-12-12T00:00:00Z,2016,347,8,8.49,1.57125,955,276.8,45,84,9,62,2.77,197,290,1.3
2016-12-19T00:00:00Z,2016,354,8.2,8.47,1.539634,980,NA,NA,NA,NA,NA,2.79,205,NA,2.2
2016-12-26T00:00:00Z,2016,361,8.1,8.33,1.607407,998,NA,NA,NA,NA,NA,2.86,209,NA,2.7
2017-01-02T00:00:00Z,2017,2,8.3,8.22,1.573253,NA,NA,NA,NA,NA,NA,3.24,NA,NA,2.9
2017-01-09T00:00:00Z,2017,9,8.8,8.01,1.553182,1055,300.4,47,95,7,40,2.92,224,329,2.8
